target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
wti|ura|0.5|cbu|0.5|con|0.5|ata|0.5|hun|0.4
wtk|ura|0.2222222222222222|cbu|0.2222222222222222|con|0.2222222222222222|ata|0.2222222222222222|hun|0.2
wtm|guj|0.7619047619047619|bgc|0.7|hin|0.6666666666666666|urd|0.6666666666666666|mjl|0.5263157894736842
wtw|blz|0.5|agn|0.5|tbl|0.46153846153846156|jvn|0.46153846153846156|jav|0.46153846153846156
wua|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
wub|ura|0.3333333333333333|cbu|0.3333333333333333|con|0.3333333333333333|ata|0.3333333333333333|hun|0.2857142857142857
wud|fon|0.875|soy|0.42857142857142855|nko|0.42105263157894735|ikk|0.4|ibo|0.4
wuh|cmn|0.875|ura|0.2|cbu|0.2|con|0.2|ata|0.2
wul|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
wum|poy|0.6363636363636364|ndj|0.6363636363636364|mcp|0.6153846153846154|bss|0.6153846153846154|ken|0.6
wun|poy|0.7272727272727273|ndj|0.7272727272727273|kam|0.6666666666666666|nya|0.6666666666666666|kde|0.6666666666666666
wur|ura|0.4|cbu|0.4|con|0.4|ata|0.4|hun|0.3333333333333333
wut|ura|0.2857142857142857|cbu|0.2857142857142857|con|0.2857142857142857|ata|0.2857142857142857|hun|0.25
wuu|cmn|0.6666666666666666|ura|0.2222222222222222|cbu|0.2222222222222222|con|0.2222222222222222|ata|0.2222222222222222
wuv|lid|0.6666666666666666|apb|0.631578947368421|tnk|0.6|bgt|0.6|bnp|0.6
wux|ura|0.4|cbu|0.4|con|0.4|ata|0.4|hun|0.3333333333333333
wuy|amk|0.6086956521739131|apb|0.47619047619047616|tnk|0.45454545454545453|bgt|0.45454545454545453|bnp|0.45454545454545453
wwa|tbz|0.8571428571428571|gux|0.6896551724137931|gng|0.6896551724137931|xon|0.6896551724137931|box|0.6666666666666666
wwo|tgp|0.6956521739130435|upv|0.6666666666666666|lww|0.6363636363636364|klv|0.6086956521739131|apb|0.6
