target_lang|closest_lang_0|average_dist_0|map_dist_0|tree_dist_0|asp_dist_0|closest_lang_1|average_dist_1|map_dist_1|tree_dist_1|asp_dist_1|closest_lang_2|average_dist_2|map_dist_2|tree_dist_2|asp_dist_2|closest_lang_3|average_dist_3|map_dist_3|tree_dist_3|asp_dist_3|closest_lang_4|average_dist_4|map_dist_4|tree_dist_4|asp_dist_4
aal|xed|0.6778832793218726|0.9919676450956363|0.625|0.41668219286998165|meq|0.6685063949755962|0.9921744211722641|0.5555555555555556|0.45778920819896896|mqb|0.6589916766161876|0.9924972060440275|0.5333333333333333|0.4511444904712021|muy|0.6579421620910124|0.9930045611102173|0.5555555555555556|0.4252663696072644|hau|0.5686232414493997|0.9676966698034212|0.375|0.3631730545447778
aan|urb|0.7610994524552392|0.9828087156701557|0.625|0.6754896416955619|kyz|0.7473102773329826|0.9414411903033862|0.625|0.6754896416955619|gyr|0.7337185157689904|0.9006659056114092|0.625|0.6754896416955619|gub|0.6770023360715488|0.9772242705887701|0.5882352941176471|0.46554744350822896|yad|0.6014063736746872|0.872598998741737|0.18181818181818182|0.7498019404641427
aao|mlt|0.737107332949234|0.9045308259708975|0.8888888888888888|0.41790228398791596|arb|0.6613777777982986|0.7990750998115372|0.8235294117647058|0.361528821818653|heb|0.5870604855561399|0.8391929894781766|0.5555555555555556|0.3664329116346875|amh|0.5081378349020973|0.8080509015057926|0.4444444444444444|0.27191815875605474|nhu|0.48442376603337495|0.9139055586261232|0.1|0.4393657394740016
aap|guo|0.5925643177770245|0.8893537179401457|0.25|0.6383392353909276|jvn|0.5736205719701708|0.9476448504477846|0.18181818181818182|0.5913986836445461|yad|0.5710622337942407|0.8936110233515078|0.25|0.5695756780312144|ycn|0.5617775316595682|0.8989392370463518|0.18181818181818182|0.6045751761141709|cbt|0.5589243097089466|0.8678001077340178|0.25|0.5589728213928218
aaq|toc|0.5471759578584272|0.8099418209637856|0.14285714285714285|0.6887289097543532|tos|0.5470086233701122|0.8094398174988409|0.14285714285714285|0.6887289097543532|stp|0.5156452199093485|0.7995033407567319|0.14285714285714285|0.6045751761141709|tpt|0.513927713425013|0.8090024618802505|0.18181818181818182|0.5509624965766065|zos|0.5138547678376401|0.8084111877417244|0.16666666666666666|0.5664864491045294
aar|som|0.6059937635675365|0.954891177604262|0.5882352941176471|0.2748548189807005|udu|0.4948018423751373|0.9552195526084001|0.16666666666666666|0.36251930785034514|poy|0.48668065068451066|0.8803951484890691|0.11764705882352941|0.4619997447409333|sxb|0.47966506351807664|0.9155827536455475|0.09523809523809523|0.4281743416705871|lug|0.4782999392697529|0.916779275915295|0.1|0.41812054189396375
aas|som|0.5738934573122799|0.9330554153947057|0.4|0.388624956542134|poy|0.5687295369077968|0.9738093173867687|0.13333333333333333|0.5990459600032884|nya|0.5631236457138452|0.9362928341995679|0.11764705882352941|0.6354310441184385|seh|0.5550591311972758|0.9120992906498593|0.11764705882352941|0.6354310441184385|sxb|0.5435719238031818|0.9771998206036732|0.10526315789473684|0.5482527929111354
aat|lat|0.6607126435535888|0.9493448186914841|0.42857142857142855|0.6042216833978536|grc|0.6492450505696384|0.9894119962241248|0.46153846153846156|0.49678469394632896|bel|0.6333077049228|0.9165037155263641|0.46153846153846156|0.5218809377035741|mkd|0.6149921985308907|0.9804175411951322|0.4|0.46455905439753986|lvs|0.6141488525809973|0.8959431170576756|0.46153846153846156|0.48496497914685466
aau|yva|0.5856866635027203|0.9693556055178174|0.3333333333333333|0.4543710516570101|urt|0.581811449405853|0.9916043429325333|0.2857142857142857|0.46811571957074005|ata|0.5764706025325578|0.945336382953994|0.4|0.3840754246436795|ipi|0.5653980001774052|0.9873350571006404|0.25|0.45885894343157474|agg|0.5641283900022093|0.9984261870970839|0.3333333333333333|0.36062564957621057
aaw|mbh|0.9391050691405978|0.9897290005252417|0.8275862068965517|1.0|apr|0.9102464378159274|0.9899985727070416|0.7407407407407407|1.0|met|0.9099510449089993|0.9891123939862574|0.7407407407407407|1.0|mee|0.9000035063053796|0.9857248046304244|0.7142857142857143|1.0|tbc|0.8908624795046644|0.9829322661002|0.6896551724137931|1.0
aax|urt|0.5732478988086417|0.9833210199804692|0.15384615384615385|0.5825765225993018|mcq|0.5726979656094516|0.9532738902273087|0.15384615384615385|0.6109738527548922|bbb|0.5695391782378826|0.9547865391016127|0.14285714285714285|0.6109738527548922|amk|0.566080716774575|0.9689878105749441|0.09523809523809523|0.6340162445106861|tbl|0.5623835018882826|0.8890496919922602|0.13333333333333333|0.6647674803392539
aaz|rgu|0.9616221867788095|0.9959776714475396|0.8888888888888888|1.0|llg|0.9047303632765763|0.9941910898297289|0.72|1.0|txq|0.9045082751817382|0.9935248255452144|0.72|1.0|kje|0.8262172003517853|0.9786516010553556|0.5|1.0|lex|0.825137480347594|0.9754124410427825|0.5|1.0
aba|soy|0.706314696528032|0.9603616774982215|0.46153846153846156|0.6970439505474131|ncu|0.6969541672601179|0.9732600081923958|0.5|0.6176024935879579|fon|0.6841772806981027|0.965449707926908|0.5333333333333333|0.5537488008340666|nko|0.6830046102238727|0.9725016990879678|0.5555555555555556|0.520956576028095|mkl|0.677064203779692|0.9491435566910991|0.375|0.7070490546479773
abb|ken|0.6949355204266876|0.9932810894479537|0.6|0.49152547183210904|mcp|0.6931138093929728|0.9808798020023834|0.6153846153846154|0.48307701079191934|ndj|0.68970219630065|0.8374169185508262|0.6363636363636364|0.5953260339874875|bss|0.6764655678086048|0.9969357806051158|0.6153846153846154|0.4170763074360829|wmw|0.6650989805782062|0.8055036844012923|0.56|0.629793257333326
abc|sgb|0.9223088889739689|0.9976958976911376|0.7692307692307693|1.0|agn|0.7659878112908728|0.9760703050011759|0.5454545454545454|0.7764385834168973|tbl|0.7283409379670376|0.9470025747700216|0.5|0.7380202391310908|cgc|0.72513275072179|0.9758395514958177|0.46153846153846156|0.7380202391310908|prf|0.7172137655512675|0.9835362669830953|0.42857142857142855|0.7395336010992788
abd|fil|0.770402326032399|0.9889945321808031|0.6666666666666666|0.6555457792497269|cgc|0.7484110602903975|0.9739948674187352|0.5714285714285714|0.6998097420238862|ceb|0.7287864465846999|0.9670208754016901|0.7142857142857143|0.5050527500666955|bkd|0.7215982102748241|0.9649848888005859|0.5|0.6998097420238862|obo|0.7199649127841026|0.9600849963284214|0.5|0.6998097420238862
abe|toc|0.5498657871886138|0.8180113089543453|0.14285714285714285|0.6887289097543532|tos|0.549675509097779|0.8174404746818409|0.14285714285714285|0.6887289097543532|stp|0.5192218528343333|0.8102332395316861|0.14285714285714285|0.6045751761141709|tac|0.5168702267839947|0.8141880039065288|0.15384615384615385|0.5825765225993018|tpt|0.5166916762551993|0.8172943503708098|0.18181818181818182|0.5509624965766065
abf|mqj|0.7230883487876879|0.9518199373568921|0.4|0.8174451090061716|ptu|0.7149159026772814|0.9523025990256728|0.375|0.8174451090061716|agn|0.6937811911625104|0.9714873261185215|0.46153846153846156|0.6483177858305482|tbl|0.6862177071020611|0.9653142123955009|0.42857142857142855|0.6647674803392539|cgc|0.678758093585949|0.9715068004185928|0.4|0.6647674803392539
abg|kmu|0.9406430464877138|0.9983997276984353|0.8235294117647058|1.0|kyg|0.9404234533746115|0.9977409483591287|0.8235294117647058|1.0|snp|0.9158953850548176|0.9976861551644525|0.75|1.0|omw|0.7994116876480275|0.9982350629440824|0.4|1.0|tbg|0.7990919107713698|0.9972757323141095|0.4|1.0
abh|arb|0.6727405241723726|0.8789149729206871|0.7777777777777778|0.361528821818653|mlt|0.6403748781352627|0.7663802451547144|0.7368421052631579|0.41790228398791596|heb|0.5802647116891492|0.8480454339590762|0.5263157894736842|0.3664329116346875|amh|0.49834410260648143|0.8020615174844421|0.42105263157894735|0.27191815875605474|azj|0.4844707491440598|0.9076782804353358|0.1111111111111111|0.43462285588573246
abi|nko|0.7051190025024728|0.9715591350420696|0.5555555555555556|0.5882423169097935|fon|0.680597048842217|0.9644618345295909|0.5333333333333333|0.5439959786637266|soy|0.6687750029691079|0.9596794617448766|0.46153846153846156|0.5851070856239854|ncu|0.6669397362813402|0.9724876037650356|0.5|0.528331605078985|bba|0.6486860000331464|0.9527721827961688|0.4|0.5932858173032705
abj|ata|0.5746647909361497|0.6627754128846939|0.3333333333333333|0.727885626590422|agg|0.5654947689525|0.7178816177903105|0.2857142857142857|0.6928884033529037|cek|0.5528203396597726|0.9503655592007145|0.18181818181818182|0.5262772779604215|hlt|0.5441486948337554|0.9395021398741779|0.16666666666666666|0.5262772779604215|gai|0.5422084502806532|0.6987397242515377|0.2|0.727885626590422
abk|kat|0.4930982619341995|0.9872910991092546|0.2222222222222222|0.2697814644711215|hun|0.47867565215037405|0.9128613121885788|0.2857142857142857|0.2374513585482576|hye|0.4651151607672675|0.9766656099524766|0.2|0.21867987234932595|pes|0.453385462489329|0.9225777470821137|0.13333333333333333|0.3042453070525398|bel|0.44842433084087574|0.9194133089967244|0.18181818181818182|0.2440415017077212
abl|agn|0.8285253166753072|0.8855759500259213|0.6|1.0|tbl|0.7312861430192106|0.8784573397657017|0.5454545454545454|0.7699465438373843|bpr|0.715371097360789|0.8761667482449825|0.5|0.7699465438373843|bps|0.7149468534116853|0.8748940163976717|0.5|0.7699465438373843|sgb|0.7132561684304023|0.8633299218743093|0.5|0.7764385834168973
abm|ken|0.6585672631285352|0.9934876677175724|0.5714285714285714|0.41078555023946206|nin|0.642518588811825|0.985313822193919|0.36363636363636365|0.5786055806051924|ikk|0.6368087209714126|0.9871637875241318|0.4|0.5232623753901061|mkl|0.6345859349413575|0.9596908179325427|0.36363636363636365|0.5804306232551661|bss|0.6333420260817128|0.9904834161495993|0.4444444444444444|0.4650982176510945
abn|ikk|0.6902518437025037|0.9913556432603008|0.5333333333333333|0.5460665545138766|ibo|0.6813803975248719|0.996384706430103|0.5333333333333333|0.514423152811179|atg|0.670006133212293|0.9869683745872417|0.4444444444444444|0.5786055806051924|nin|0.6638780125592069|0.9749792478696261|0.47058823529411764|0.5460665545138766|ken|0.6496635782275932|0.9831609559491187|0.5|0.4658297787336608
abo|ken|0.6888380378475031|0.989672328349318|0.7058823529411765|0.37095943225201466|nin|0.672123017920096|0.9825590923349723|0.4444444444444444|0.5893655169808713|ikk|0.6707011022954782|0.974580684959979|0.5|0.5375226219264557|ruf|0.6510600488656253|0.8334636511334977|0.5454545454545454|0.5742619500088326|poy|0.6502056056465243|0.8340728904242971|0.631578947368421|0.48496497914685466
abp|sgb|0.9041487400626567|0.9981605059022555|0.7142857142857143|1.0|agn|0.7497622207211646|0.9728480787465966|0.5|0.7764385834168973|tbl|0.7144646811101097|0.9438353426607771|0.46153846153846156|0.7380202391310908|cgc|0.7130572293668692|0.9725800203980882|0.42857142857142855|0.7380202391310908|prf|0.7083262666299439|0.9854451987905529|0.4|0.7395336010992788
abq|hun|0.5029776357377459|0.9118878593656734|0.2857142857142857|0.3113307621332788|kat|0.4988943866412012|0.9848180337547928|0.2222222222222222|0.28964290394658854|grc|0.4851737604902409|0.9135300634537447|0.18181818181818182|0.36017303619879637|tur|0.4787552575519199|0.9550891302081652|0.18181818181818182|0.2993584606294126|heb|0.4783099008231604|0.920910512424531|0.15384615384615385|0.36017303619879637
abr|ncu|0.7379305065397967|0.9874933738575193|0.6086956521739131|0.6176024935879579|nko|0.707777733448523|0.9841572503007321|0.6666666666666666|0.47250928337817055|soy|0.6592428014233905|0.9755874016248461|0.375|0.6271410026453255|fon|0.6498547624986878|0.9767882379726339|0.4444444444444444|0.5283316050789852|bba|0.6322052132099832|0.9679562723091291|0.3333333333333333|0.5953260339874875
abs|mkn|0.8741967835291202|0.9559647435212879|0.8421052631578947|0.8245203439081781|zlm|0.7023815134943053|0.8565794313331707|0.631578947368421|0.6189861617813246|iba|0.6895343316576691|0.9093144989409953|0.6|0.5592884960320119|ind|0.6807209300741318|0.8957814000332005|0.631578947368421|0.5148024428207738|zsm|0.6632685843880689|0.8479770089749127|0.631578947368421|0.5102497968208728
abt|urt|0.6158074458378775|0.9982067505706929|0.2222222222222222|0.6269933647207173|ata|0.6000354346812939|0.9545761098176468|0.2857142857142857|0.5598159085119494|rai|0.5825926602405892|0.9478140831273757|0.11764705882352941|0.6823168387708625|lbb|0.5821456849423633|0.9464731572326982|0.11764705882352941|0.6823168387708625|agg|0.5782559892097966|0.9896652360005339|0.25|0.49510273162885576
abu|ncu|0.7623876005715265|0.9753095236553814|0.6363636363636364|0.6754896416955618|nko|0.7232984687727249|0.975480076792804|0.7|0.4944153295253706|fon|0.6783769070911472|0.9687468162421368|0.47058823529411764|0.5957956697371869|soy|0.6410364643966303|0.9621061963698232|0.4|0.5610031968200675|cme|0.625642254305228|0.9719168659912847|0.3333333333333333|0.5716765635910661
abv|arb|0.7167813929272197|0.9652859451982999|0.8235294117647058|0.361528821818653|mlt|0.6721042681431953|0.8206327426638922|0.7777777777777778|0.41790228398791596|heb|0.613787500753722|0.9193740350709232|0.5555555555555556|0.3664329116346875|amh|0.5391171304061649|0.9009887880179956|0.4444444444444444|0.27191815875605474|azj|0.4894328635903964|0.9160286760619272|0.11764705882352941|0.43462285588573246
abw|boj|0.8317665427285451|0.9952996281856353|0.5|1.0|gam|0.6647898959947611|0.9943696879842834|0.0|1.0|kue|0.6644928206440966|0.9934784619322901|0.0|1.0|med|0.6643564274486163|0.993069282345849|0.0|1.0|kyc|0.6641575711348883|0.9924727134046649|0.0|1.0
abx|yka|0.9408291892224856|0.9653447105245999|0.8571428571428571|1.0|agn|0.6538624095136806|0.9732612078676849|0.5|0.48832602067335695|fil|0.6507986847459781|0.9960801810568135|0.4|0.556315873181121|mqj|0.6431168888722562|0.9104447674436065|0.42857142857142855|0.5903344706017332|tbl|0.6397296468278139|0.9655332437268295|0.46153846153846156|0.49211723521815065
aby|mcq|0.6830096059417028|0.9962820418467385|0.25|0.8027467759783701|bbb|0.6737961751597048|0.9964195272785221|0.2222222222222222|0.8027467759783701|ata|0.6539176577305229|0.9728942969012799|0.3333333333333333|0.6555253429569556|agg|0.6386972702574361|0.9477200274781477|0.2857142857142857|0.6826574975798749|byr|0.6260364331730249|0.9784165143648703|0.2222222222222222|0.677470562931982
abz|agg|0.5962221889634742|0.9046503223797366|0.25|0.6340162445106861|mcq|0.5853585921170704|0.869086073789735|0.2222222222222222|0.6647674803392539|ata|0.5832527650856921|0.8530701567878982|0.2857142857142857|0.6109738527548922|bbb|0.5788184489865071|0.8716878666202675|0.2|0.6647674803392539|mkn|0.5609669291800796|0.9880424392442191|0.14285714285714285|0.5520012054388771
aca|ycn|0.7083668265675893|0.9707787763055662|0.6153846153846154|0.5389370880125861|guo|0.5836387409585908|0.9915309760454393|0.2|0.5593852468303331|gum|0.568497056633331|0.973648209604941|0.18181818181818182|0.5500247784768704|guh|0.5681197970798522|0.9804947990865046|0.16666666666666666|0.5571979254863854|tuf|0.5675097963408104|0.9861663457358554|0.14285714285714285|0.5735059004294333
acd|nko|0.7460301012874119|0.9932704963562125|0.72|0.5248198075060229|ncu|0.7431764949514276|0.9951553663268121|0.7407407407407407|0.4936333777867299|fon|0.6207135591862617|0.9908641430778738|0.36363636363636365|0.5076401708445476|soy|0.6040184503430165|0.9904644619295006|0.3|0.5215908890995491|bba|0.6029628497995674|0.9850118532195078|0.2727272727272727|0.5511494234519216
ace|zlm|0.7058603325137747|0.9626880634291138|0.625|0.5298929341122101|zsm|0.6870186527361617|0.9713354194345476|0.625|0.4647205387739376|mkn|0.6794458960544546|0.8309942378186407|0.625|0.5823434503447229|ind|0.6748876325124754|0.9042646463792207|0.625|0.4953982511582057|iba|0.6562175429342686|0.9086938885249523|0.5882352941176471|0.47172344616020645
ach|luo|0.7597573184560192|0.9727554099766754|0.7142857142857143|0.5922308311056679|dik|0.6136233555838525|0.9620020000259053|0.5|0.3788680667256523|amf|0.5484991359805179|0.9763138882692893|0.18181818181818182|0.4873653378540824|kyq|0.5122376461703252|0.9090191436359367|0.14285714285714285|0.48483665201789605|kik|0.5075131957236332|0.9683174643935335|0.10526315789473684|0.448958964882629
aci|ata|0.5466842549691776|0.6621671383171108|0.25|0.727885626590422|cek|0.5455561539664846|0.9565450300928786|0.15384615384615385|0.5262772779604215|agg|0.5440647730069195|0.7170836934456325|0.2222222222222222|0.6928884033529037|hlt|0.5382623505587681|0.9456526308587402|0.14285714285714285|0.5262772779604215|zyp|0.5316083723108621|0.9499908813245984|0.14285714285714285|0.5019770927508449
ack|ata|0.5469476496735185|0.6629573224301337|0.25|0.727885626590422|agg|0.5444058180857589|0.7181068286821509|0.2222222222222222|0.6928884033529037|cek|0.5429710245863358|0.9487896419524323|0.15384615384615385|0.5262772779604215|hlt|0.5356886862750053|0.9379316380074516|0.14285714285714285|0.5262772779604215|gai|0.5311635416342789|0.6989383316457479|0.16666666666666666|0.727885626590422
acl|ata|0.5746196616287952|0.6626400249626303|0.3333333333333333|0.727885626590422|agg|0.5654341906765048|0.7176998829623251|0.2857142857142857|0.6928884033529037|cek|0.5533541731979127|0.951967059815135|0.18181818181818182|0.5262772779604215|hlt|0.544679967763451|0.9410959586632648|0.16666666666666666|0.5262772779604215|gai|0.5421572009053532|0.6985859761256379|0.2|0.727885626590422
acm|arb|0.7174708329883693|0.9673542653817492|0.8235294117647058|0.361528821818653|mlt|0.6882091587841196|0.8689474145866648|0.7777777777777778|0.41790228398791596|heb|0.6270365334475044|0.9591211331522705|0.5555555555555556|0.3664329116346875|amh|0.5308722885780782|0.8762542625337354|0.4444444444444444|0.27191815875605474|azj|0.503285079619976|0.9575853241506662|0.11764705882352941|0.43462285588573246
acn|atb|0.7130178312691245|0.9967039494853226|0.8235294117647058|0.3188201325573451|lao|0.46598320918091013|0.9616460589318151|0.09523809523809523|0.3410654733728199|asm|0.4537835040998998|0.9661110712787623|0.1|0.29523944102093724|vie|0.4474421668149127|0.9539932712566409|0.14285714285714285|0.2454760863309544|khm|0.4410798919703871|0.9218958630034274|0.15384615384615385|0.24749765906158017
acp|kdl|0.8455939255623722|0.9913272312325712|0.5454545454545454|1.0|mkl|0.6464215678723452|0.9837686035718691|0.38095238095238093|0.5745437190927853|nin|0.6463115352093133|0.9833785697230576|0.38095238095238093|0.5746036549525013|atg|0.6410344468051559|0.9803001284579731|0.36363636363636365|0.579166848321131|ikk|0.6395566911882173|0.9759135812799993|0.42105263157894735|0.5217038607057054
acq|arb|0.7017762822462349|0.9202706131553459|0.8235294117647058|0.361528821818653|mlt|0.6657292249016423|0.801507612939233|0.7777777777777778|0.41790228398791596|heb|0.6037132939486048|0.8891514146555715|0.5555555555555556|0.3664329116346875|amh|0.5605156802666316|0.9651844375993953|0.4444444444444444|0.27191815875605474|mdy|0.4733138640589856|0.9361455039693938|0.14285714285714285|0.34093894535042024
acs|txu|0.6778122692812113|0.9318247613257112|0.5454545454545454|0.556157501063377|urb|0.5547351619780869|0.9349505621074202|0.15384615384615385|0.5754087699806867|yad|0.5501496781546408|0.8167264669923178|0.25|0.5837225674716047|kyz|0.5484840062346467|0.9161970948770994|0.15384615384615385|0.5754087699806867|cax|0.5459929962291123|0.881482417545037|0.25|0.5064965711423002
act|eng|0.6564149941617511|0.9740635413657825|0.5384615384615384|0.4567199026579325|ltz|0.6404428355817923|0.9869522968983824|0.5|0.43437620984699443|srm|0.6319543434334287|0.6187472908469815|0.5|0.7771157394533046|deu|0.6268585038185411|0.9716182583030971|0.46153846153846156|0.44741879161406495|srn|0.6267284607822168|0.6203110222036905|0.4827586206896552|0.7771157394533046
acv|tac|0.5350541758819641|0.9028476481929587|0.2222222222222222|0.48009265723071126|pao|0.5265519649181121|0.9910007608974264|0.2222222222222222|0.3664329116346876|stp|0.5226519568508611|0.872144279391287|0.2|0.49581159116129614|tpt|0.5219500121792484|0.8433278005797189|0.2857142857142857|0.43680795024374075|crn|0.5167318649914754|0.8701029377437148|0.2|0.48009265723071126
acw|arb|0.7157901306399048|0.9623121583363555|0.8235294117647058|0.361528821818653|mlt|0.6857393449754712|0.8615379731607196|0.7777777777777778|0.41790228398791596|heb|0.6240844684819885|0.9502649382557223|0.5555555555555556|0.3664329116346875|amh|0.5515717567624975|0.938352667086993|0.4444444444444444|0.27191815875605474|azj|0.48188575835320197|0.8933873603503443|0.11764705882352941|0.43462285588573246
acx|arb|0.7023602805977789|0.9220226082099777|0.8235294117647058|0.361528821818653|mlt|0.6577316651638981|0.7775149337260003|0.7777777777777778|0.41790228398791596|heb|0.5993668193354665|0.8761119908161566|0.5555555555555556|0.3664329116346875|amh|0.5324613267926915|0.8810213771775754|0.4444444444444444|0.27191815875605474|azj|0.4796848518033114|0.8867846407006721|0.11764705882352941|0.43462285588573246
acy|arb|0.7067698002572217|0.9352511671883061|0.8235294117647058|0.361528821818653|mlt|0.7037275388539791|0.9155025547962435|0.7777777777777778|0.41790228398791596|heb|0.6325827882677918|0.9757598976131324|0.5555555555555556|0.3664329116346875|amh|0.5274816871760418|0.8660824583276263|0.4444444444444444|0.27191815875605474|azj|0.4951386861297509|0.933146143679991|0.11764705882352941|0.43462285588573246
acz|spy|0.5578397213443795|0.9403769088748297|0.18181818181818182|0.551324073340127|dik|0.5274636956448878|0.9831355799373892|0.18181818181818182|0.4174373251790925|luo|0.5249433651456089|0.9307210018116845|0.15384615384615385|0.49026293977898816|dop|0.5103442719420449|0.8429480932709992|0.11764705882352941|0.5704376637316062|kam|0.5087506709406672|0.9190402121318307|0.11764705882352941|0.48956474186664145
ada|fon|0.7693552281884402|0.9892007729474241|0.5714285714285714|0.7474363401893249|soy|0.7124594956827336|0.9769166180030329|0.5|0.6604618690451682|bba|0.6900515553369359|0.9742119962406868|0.42857142857142855|0.667371241198692|ncu|0.6869375702609958|0.9875845863367498|0.42105263157894735|0.65217549286729|mkl|0.679601869578816|0.9675250674487376|0.4|0.6712805412877105
add|ken|0.6881489784699855|0.9901716879627934|0.631578947368421|0.44269630007874194|ndj|0.674851800468187|0.8363104245987074|0.5714285714285714|0.6168164053772822|ikk|0.6720863648241254|0.9752143936029729|0.4444444444444444|0.5966002564249588|nin|0.6701604817341876|0.982969795237092|0.4|0.6275116499654707|bss|0.6583607338141696|0.9875213047975964|0.48|0.5075608966449123
ade|soy|0.7286855658930005|0.9894364141826776|0.46153846153846156|0.7350818219578624|fon|0.7100519414450961|0.9919530263877371|0.5333333333333333|0.6048694646142178|bba|0.6952031219289331|0.9846331280356112|0.4|0.7009762377511881|mkl|0.6865454858738659|0.9792181602161776|0.375|0.7054182974054203|nko|0.6788198960396445|0.9944085314087169|0.4444444444444444|0.5976067122657723
adf|arb|0.7012569188434258|0.9187125229469187|0.8235294117647058|0.361528821818653|mlt|0.6575720442002068|0.7770360708349264|0.7777777777777778|0.41790228398791596|heb|0.5988522251979845|0.8745682084037104|0.5555555555555556|0.3664329116346875|amh|0.5435089880109162|0.9141643608322492|0.4444444444444444|0.27191815875605474|azj|0.47145653408525684|0.8620996875465087|0.11764705882352941|0.43462285588573246
adg|ata|0.5010570700894607|0.8808608358530917|0.25|0.37231037441529014|agg|0.49069165696055334|0.8939887473948269|0.2222222222222222|0.35586400126461104|byr|0.4872836062034345|0.9023899303312448|0.18181818181818182|0.37764270646087683|pjt|0.48357692444165473|0.9609184288807788|0.0|0.4898123444441852|geb|0.4768360413729744|0.8915310830369664|0.16666666666666666|0.37231037441529014
adh|luo|0.8442584852206597|0.9904520534591491|0.875|0.66732340220283|dik|0.6108983871665568|0.9444126762601865|0.42857142857142855|0.45971105666805523|kik|0.56071887604086|0.9840258189655378|0.09523809523809523|0.6028927139189473|kam|0.5474178817217825|0.9746432448784796|0.1|0.5676104002868677|lug|0.5279765981952067|0.9895184792023245|0.09523809523809523|0.4991732201452004
