target_lang|closest_lang_0|average_dist_0|map_dist_0|tree_dist_0|asp_dist_0|closest_lang_1|average_dist_1|map_dist_1|tree_dist_1|asp_dist_1|closest_lang_2|average_dist_2|map_dist_2|tree_dist_2|asp_dist_2|closest_lang_3|average_dist_3|map_dist_3|tree_dist_3|asp_dist_3|closest_lang_4|average_dist_4|map_dist_4|tree_dist_4|asp_dist_4
atg|bus|0.1628343609600679|0.018671055364190985|0.1111111111111111|0.35872091640490167|bqp|0.16739694696067622|0.018220732416243068|0.1111111111111111|0.37285899735467454|bqc|0.17413924876582634|0.023117819138627663|0.1111111111111111|0.38818881604774025|bjv|0.17811112224356582|0.06147436937602289|0.1|0.37285899735467454|kyq|0.18469862359260728|0.07012576231203618|0.1111111111111111|0.37285899735467454
awb|kyg|0.13390034544284515|0.0017010363285354262|0.4|0.0|kmu|0.13390496708754865|0.0017149012626458844|0.4|0.0|snp|0.1441500851755384|0.003878826955186646|0.42857142857142855|0.0|kue|0.15580153352558926|0.00581281268678736|0.0|0.46159178788998045|gam|0.15604760092075445|0.006551014872282867|0.0|0.46159178788998045
azg|mio|0.16707382374342586|0.0012214712302775924|0.5|0.0|mih|0.16709343859694595|0.001280315790837884|0.5|0.0|mxt|0.1673166941369103|0.0019500824107308917|0.5|0.0|cnt|0.1719298359767452|0.01037581350199861|0.0|0.505413694428237|cco|0.17193118136569996|0.010379849668862845|0.0|0.505413694428237
azj|chv|0.21535654331299106|0.08069248582470562|0.0|0.5653771441142675|hye|0.25756514493695937|0.008274300134709126|0.14285714285714285|0.6215639918190261|mkd|0.2646492306790113|0.10305906940116953|0.11764705882352941|0.573241563812335|pes|0.26930625992299856|0.05410985715228634|0.10526315789473684|0.6485457647219725|sdh|0.2723726501928542|0.044829771080408434|0.10526315789473684|0.6670250216034175
azz|tac|0.17591134699472558|0.06619557944571519|0.46153846153846156|0.0|tos|0.17823786682203757|0.0012812177014088124|0.14285714285714285|0.39057523990756104|toc|0.17856354521584947|0.002258252882844541|0.14285714285714285|0.39057523990756104|mxq|0.1813642887969973|0.020184293150097603|0.13333333333333333|0.39057523990756104|mco|0.18161283925068636|0.020929944511164693|0.13333333333333333|0.39057523990756104
bao|snn|0.13645145336574743|0.032606348792986246|0.0|0.37674801130425606|sey|0.14304196339136324|0.030292317197884208|0.0|0.3988335729762055|sri|0.17630937950088063|0.0007397048046922495|0.4|0.12818843369794963|yad|0.1892807683144784|0.023588396803886726|0.2|0.3442539081395485|cof|0.21040263380318316|0.05055614661516217|0.18181818181818182|0.3988335729762055
bba|bqp|0.11215310388823434|0.00784925925034916|0.125|0.20361005241435381|bqc|0.12138340444115969|0.006300297809840244|0.125|0.23284991551363887|bus|0.1428255122763085|0.004452774580113553|0.125|0.2990237622488119|knf|0.17936199439025466|0.10340277758029962|0.0|0.43468320559046436|yor|0.18348816761057188|0.014199506872833813|0.2857142857142857|0.2505507102445961
bbb|rug|0.17361958444172895|0.05275128330396338|0.1|0.36810747002122346|lbb|0.17464783842652054|0.03818898643480874|0.11764705882352941|0.36810747002122346|rai|0.1747736445792197|0.038566404892906234|0.11764705882352941|0.36810747002122346|byr|0.18026168739477166|0.018255625116297063|0.2|0.32252943706801795|msy|0.18145073065884595|0.03321086826682678|0.16666666666666666|0.34447465704304436
bel|heb|0.25251145610415027|0.12860451679828733|0.125|0.5039298515141635|mlt|0.26553105281681816|0.10574186889875467|0.125|0.5658512895516998|ekk|0.2667204828318022|0.029614680053553943|0.14285714285714285|0.6276896255847099|hun|0.2676677758354901|0.04107344980581813|0.2|0.5619298777006522|tur|0.27483469197330895|0.07921333670908243|0.14285714285714285|0.6024335963537016
bem|knf|0.21574191484483474|0.27922979066644094|0.0|0.3679959538680633|spy|0.21617448327010522|0.07080290960242577|0.10526315789473684|0.47245738231315304|gux|0.23128451923612145|0.1979191856952054|0.20689655172413793|0.28903782028902103|luo|0.23617138145848737|0.06072280300348774|0.09523809523809523|0.5525532461338791|afr|0.24201144564235566|0.06311064436314996|0.08|0.5829236925639171
ben|suz|0.22887805485009816|0.02709216891589383|0.1111111111111111|0.5484308845232895|zyp|0.23862571100314656|0.01858769312205342|0.1111111111111111|0.5861783287762752|hlt|0.24019758385539483|0.014927088318150861|0.1111111111111111|0.5945545521369225|cek|0.24469652989104104|0.02188797871267116|0.11764705882352941|0.5945545521369225|atb|0.25142562411350405|0.04252232344794083|0.1111111111111111|0.6006434377814603
bfz|taj|0.2296302107836058|0.05071457057179254|0.11764705882352941|0.5205290029554954|tam|0.23091258935155248|0.11360384773818423|0.09090909090909091|0.4882248294073823|bhd|0.2382839340782953|0.01485180223488588|0.7|0.0|suz|0.24038057963702023|0.046530165262607684|0.11764705882352941|0.5569645148249236|kfs|0.24714275029034125|0.004586145607865863|0.7368421052631579|0.0
bgc|mal|0.2542605288734298|0.10756497703983728|0.09523809523809523|0.559978514342357|taj|0.25639981318451444|0.0549834560526699|0.11764705882352941|0.596568924677344|tam|0.25660252062311567|0.1033874513810391|0.09090909090909091|0.5755110195792169|suz|0.26889612075994357|0.0507168796238965|0.11764705882352941|0.6383244238324047|kan|0.2721629268613223|0.08540369416607627|0.1111111111111111|0.6199739753067796
bgt|far|0.19639798805482267|0.005860630831134614|0.5833333333333334|0.0|lgl|0.2047310804414646|0.005497589150480756|0.6086956521739131|0.0|kwf|0.20480662578247|0.005724225173496886|0.6086956521739131|0.0|kue|0.2089590827198975|0.08307234517101046|0.1111111111111111|0.43269379187757084|boj|0.20996924299867706|0.07956687829493098|0.11764705882352941|0.43269379187757084
bhd|taj|0.22965482141132185|0.06317230338373328|0.10526315789473684|0.5205290029554954|tam|0.23282896325037652|0.12692872701041388|0.08333333333333333|0.4882248294073823|kfx|0.23690394413754293|0.010711832412628824|0.7|0.0|bfz|0.2382839340782953|0.01485180223488588|0.7|0.0|suz|0.24046192298020172|0.059158096220944645|0.10526315789473684|0.5569645148249236
bjr|boj|0.18005349959633998|0.004719553186560086|0.0|0.5354409456024599|kue|0.18063513842268028|0.006464469665580878|0.0|0.5354409456024599|gam|0.1807580247510351|0.006833128650645438|0.0|0.5354409456024599|med|0.18191090947238275|0.010291782814688333|0.0|0.5354409456024599|imo|0.18231219864708645|0.011495650338799401|0.0|0.5354409456024599
bjv|lin|0.16287857284209373|0.07275292634743669|0.07142857142857142|0.3444542207502731|nin|0.17554991454003988|0.048417911725269096|0.10526315789473684|0.3729686740001137|atg|0.17811112224356582|0.06147436937602289|0.1|0.37285899735467454|ncu|0.18323012154268561|0.09662373359136943|0.08695652173913043|0.36611010929755694|bba|0.19489001356157085|0.07863312395438006|0.1111111111111111|0.3949258056192214
bjz|ksr|0.1900618783249005|0.017118160130221906|0.0|0.5530674748444796|bmu|0.19028408876098954|0.017784791438488955|0.0|0.5530674748444796|ded|0.19029736889347257|0.01782463183593806|0.0|0.5530674748444796|mpp|0.19033046339618523|0.01792391534407617|0.0|0.5530674748444796|iou|0.19131767161079619|0.020885539987909024|0.0|0.5530674748444796
bkd|mbb|0.17635204268513452|0.0027403385817194046|0.5263157894736842|0.0|mbt|0.17638426873717947|0.002837016737854143|0.5263157894736842|0.0|obo|0.18682556576655326|0.004921141744104229|0.5555555555555556|0.0|bpr|0.1943583078522607|0.010821699535152057|0.375|0.19725322402162992|bps|0.19475376614496165|0.01200807441325495|0.375|0.19725322402162992
blz|urt|0.23271495886161067|0.10947623017635379|0.15384615384615385|0.4348224925623244|tcs|0.24030997059157644|0.12116037819813212|0.08333333333333333|0.5164362002432639|rop|0.24235506351571634|0.1236724685647547|0.08695652173913043|0.5164362002432639|alp|0.24522595050484397|0.030987743938988902|0.2727272727272727|0.43196283484827025|bmu|0.24636278672838893|0.13707305506170997|0.1111111111111111|0.49090419401234575
bmr|hto|0.199036231829021|0.005356669904713404|0.25|0.34175202558234963|boa|0.20868936559336596|0.0063433995701864775|0.0|0.6197246972099114|qvz|0.2209516946024658|0.02088213621562772|0.14285714285714285|0.4991158047346269|inb|0.23084643182025677|0.026756824059476776|0.16666666666666666|0.4991158047346269|wap|0.24577768644091383|0.07277400492520153|0.2|0.46455905439753997
bmu|boj|0.11107170602804646|0.010685681016121464|0.0|0.32252943706801795|kue|0.11199806204883127|0.013464749078475833|0.0|0.32252943706801795|gam|0.11210607705146812|0.013788794086386374|0.0|0.32252943706801795|med|0.11326933389361522|0.01727856461282773|0.0|0.32252943706801795|imo|0.11364726820576014|0.018412367549262457|0.0|0.32252943706801795
bnp|urt|0.1804192368948082|0.04194062186177733|0.13333333333333333|0.36598375548931394|mpp|0.18361470069748168|0.013862501931952835|0.1|0.43698160016049226|ksr|0.18411024021369982|0.015349120480607138|0.1|0.43698160016049226|bmu|0.18438663783823772|0.016178313354220958|0.1|0.43698160016049226|ded|0.18554823715146193|0.014399953399156696|0.10526315789473684|0.43698160016049226
boa|bmr|0.20868936559336596|0.0063433995701864775|0.0|0.6197246972099114|cpb|0.23192684007688424|0.0417452339395117|0.15384615384615385|0.5001891324449872|cjo|0.2509755811955155|0.04959620594721819|0.15384615384615385|0.5494843837931745|cpu|0.2565280684825654|0.048599621327272906|0.15384615384615385|0.5671384302742694|mcb|0.2665817575649459|0.05601538847325238|0.18181818181818182|0.5619117024034035
boj|gam|0.0014779460107878844|0.004433838032363653|0.0|0.0|kue|0.0015949971631490012|0.0047849914894470035|0.0|0.0|med|0.0025611060364573025|0.007683318109371907|0.0|0.0|kyc|0.0029532268321961763|0.008859680496588529|0.0|0.0|imo|0.003361142528350822|0.010083427585052466|0.0|0.0
bos|mlt|0.24364648540675526|0.04560583563096719|0.09523809523809523|0.5900955253512034|hun|0.24615991689475925|0.01977445736329039|0.13333333333333333|0.585371959987654|ast|0.2600487430420528|0.09385586574436718|0.2222222222222222|0.46406814115956885|chv|0.26776255092291734|0.1249872737306383|0.125|0.5533003790381137|azj|0.2726275977442435|0.12148134285375642|0.1|0.5964014503789741
