target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
qxl|inb|0.375|qve|0.3846153846153846|quh|0.3846153846153846|qul|0.3846153846153846|qvz|0.4444444444444444
qxp|qve|0.16666666666666663|quh|0.33333333333333337|qul|0.33333333333333337|quf|0.4545454545454546|qvc|0.4545454545454546
qxq|tur|0.23076923076923073|azj|0.2857142857142857|kaz|0.5|uzn|0.5714285714285714|cbu|0.75
qxr|inb|0.25|qvz|0.33333333333333337|qve|0.3846153846153846|quh|0.3846153846153846|qul|0.3846153846153846
qxs|atb|0.6|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778
qxt|qvn|0.16666666666666663|qxh|0.33333333333333337|qvh|0.33333333333333337|qub|0.33333333333333337|qwh|0.33333333333333337
qxu|qve|0.33333333333333337|quh|0.33333333333333337|qul|0.33333333333333337|quf|0.4545454545454546|qvc|0.4545454545454546
qxw|qvw|0.16666666666666663|qxh|0.33333333333333337|qvh|0.33333333333333337|qub|0.33333333333333337|qwh|0.33333333333333337
qyp|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778|guo|0.8
raa|suz|0.375|cbu|0.8|con|0.8|ata|0.8|ura|0.8
rab|suz|0.375|cbu|0.8|con|0.8|ata|0.8|ura|0.8
rac|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143|guo|0.75
rad|mkn|0.4736842105263158|ind|0.4736842105263158|zsm|0.4736842105263158|zlm|0.4736842105263158|iba|0.5
raf|suz|0.4117647058823529|cbu|0.8181818181818181|con|0.8181818181818181|ata|0.8181818181818181|ura|0.8181818181818181
rag|lug|0.19999999999999996|sxb|0.23076923076923073|kam|0.25|zga|0.25|poy|0.2727272727272727
rah|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
rak|lid|0.16666666666666663|apb|0.4545454545454546|mpx|0.4782608695652174|tnk|0.4782608695652174|aia|0.4782608695652174
ral|cek|0.33333333333333337|hlt|0.375|zyp|0.5|cbu|0.8|con|0.8
ram|txu|0.2857142857142857|cbu|0.8|con|0.8|ata|0.8|ura|0.8
ran|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667|guo|0.7142857142857143
rao|geb|0.4|gai|0.4|msy|0.4545454545454546|cbu|0.6666666666666667|con|0.6666666666666667
rap|mri|0.09677419354838712|apb|0.52|mpx|0.5384615384615384|tnk|0.5384615384615384|aia|0.5384615384615384
raq|suz|0.375|cbu|0.8|con|0.8|ata|0.8|ura|0.8
rar|mri|0.0625|apb|0.5384615384615384|mpx|0.5555555555555556|tnk|0.5555555555555556|aia|0.5555555555555556
ras|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
rat|glk|0.33333333333333337|sdh|0.33333333333333337|pst|0.5238095238095238|pes|0.5833333333333333|tgk|0.6153846153846154
rau|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143|guo|0.75
rav|suz|0.375|cbu|0.8|con|0.8|ata|0.8|ura|0.8
raw|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667|guo|0.7142857142857143
rax|soy|0.4666666666666667|myk|0.5|bba|0.5294117647058824|spp|0.5294117647058824|cme|0.5555555555555556
ray|mri|0.0625|apb|0.5384615384615384|mpx|0.5555555555555556|tnk|0.5555555555555556|aia|0.5555555555555556
raz|blz|0.4|agn|0.625|jvn|0.6470588235294117|tbl|0.6470588235294117|jav|0.6470588235294117
rbb|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
rcf|hat|0.08571428571428574|fra|0.08571428571428574|acf|0.11111111111111116|cat|0.2666666666666667|oci|0.29032258064516125
rdb|glk|0.09090909090909094|sdh|0.2727272727272727|pst|0.4736842105263158|pes|0.5454545454545454|mjl|0.5789473684210527
rea|boj|0.33333333333333337|cbu|0.75|con|0.75|ata|0.75|ura|0.75
reb|hvn|0.30000000000000004|nfa|0.30000000000000004|lex|0.5|kje|0.5|txq|0.5238095238095238
ree|agn|0.5714285714285714|jvn|0.6|tbl|0.6|jav|0.6|yka|0.625
reg|sxb|0.18518518518518523|lug|0.23076923076923073|kam|0.28|zga|0.28|poy|0.30434782608695654
rei|ory|0.11111111111111116|ben|0.26315789473684215|asm|0.30000000000000004|mjl|0.4117647058823529|pan|0.4444444444444444
rej|agn|0.5384615384615384|jvn|0.5714285714285714|tbl|0.5714285714285714|jav|0.5714285714285714|yka|0.6
rel|som|0.09999999999999998|cbu|0.8333333333333334|con|0.8333333333333334|ata|0.8333333333333334|ura|0.8333333333333334
rem|cbs|0.1428571428571429|yaa|0.19999999999999996|mcd|0.19999999999999996|cbr|0.33333333333333337|shp|0.33333333333333337
ren|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778|guo|0.8
res|kdl|0.4117647058823529|ikk|0.4285714285714286|ibo|0.4285714285714286|ken|0.4666666666666667|mkl|0.5
ret|cbu|0.8|con|0.8|ata|0.8|ura|0.8|guo|0.8181818181818181
rey|tna|0.16666666666666663|ese|0.2727272727272727|cbu|0.75|con|0.75|ata|0.75
rga|tgp|0.12|upv|0.3913043478260869|lww|0.41666666666666663|klv|0.43999999999999995|apb|0.4545454545454546
rge|ell|0.09999999999999998|grc|0.2941176470588235|lit|0.625|hye|0.625|rus|0.6470588235294117
rgk|taj|0.6|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778
rgn|cat|0.2142857142857143|oci|0.24137931034482762|ast|0.2666666666666667|spa|0.2666666666666667|glg|0.2666666666666667
rgr|ycn|0.16666666666666663|cbu|0.75|con|0.75|ata|0.75|ura|0.75
rgs|mkn|0.5|ind|0.5|zsm|0.5|zlm|0.5|iba|0.5238095238095238
rhg|ben|0.09999999999999998|asm|0.23809523809523814|ory|0.26315789473684215|mjl|0.4444444444444444|pan|0.4736842105263158
rhp|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143|guo|0.75
ria|cbu|0.8|con|0.8|ata|0.8|ura|0.8|guo|0.8181818181818181
rif|cbu|0.75|con|0.75|ata|0.75|ura|0.75|guo|0.7777777777777778
ril|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778|guo|0.8
rim|poy|0.19999999999999996|ndj|0.19999999999999996|seh|0.2727272727272727|kde|0.2727272727272727|kam|0.2727272727272727
rin|nin|0.17647058823529416|ikk|0.4666666666666667|ibo|0.4666666666666667|ken|0.5|mkl|0.5294117647058824
rir|agn|0.5|jvn|0.5384615384615384|tbl|0.5384615384615384|jav|0.5384615384615384|yka|0.5714285714285714
rit|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143|guo|0.75
riu|hvn|0.33333333333333337|nfa|0.33333333333333337|lex|0.5238095238095238|kje|0.5238095238095238|txq|0.5454545454545454
rjg|hvn|0.33333333333333337|nfa|0.33333333333333337|lex|0.5238095238095238|kje|0.5238095238095238|txq|0.5454545454545454
rji|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667|guo|0.7142857142857143
rjs|asm|0.21739130434782605|ben|0.2727272727272727|ory|0.33333333333333337|mjl|0.5|pan|0.5238095238095238
rka|cbu|0.8|con|0.8|ata|0.8|ura|0.8|guo|0.8181818181818181
rkb|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
rkh|mri|0.0625|apb|0.5384615384615384|mpx|0.5555555555555556|tnk|0.5555555555555556|aia|0.5555555555555556
rki|atb|0.4117647058823529|cbu|0.8181818181818181|con|0.8181818181818181|ata|0.8181818181818181|ura|0.8181818181818181
rkm|yal|0.4444444444444444|sus|0.4444444444444444|cbu|0.8461538461538461|con|0.8461538461538461|ata|0.8461538461538461
rkt|asm|0.18181818181818177|ben|0.23809523809523814|ory|0.30000000000000004|mjl|0.4736842105263158|pan|0.5
rma|tfr|0.4545454545454546|kvn|0.5|gym|0.5|sab|0.5|tuf|0.5
