target_lang|closest_lang_0|average_dist_0|map_dist_0|tree_dist_0|asp_dist_0|closest_lang_1|average_dist_1|map_dist_1|tree_dist_1|asp_dist_1|closest_lang_2|average_dist_2|map_dist_2|tree_dist_2|asp_dist_2|closest_lang_3|average_dist_3|map_dist_3|tree_dist_3|asp_dist_3|closest_lang_4|average_dist_4|map_dist_4|tree_dist_4|asp_dist_4
aaq|toc|0.4528240421415728|0.1900581790362144|0.8571428571428572|0.3112710902456468|tos|0.4529913766298877|0.19056018250115914|0.8571428571428572|0.3112710902456468|stp|0.4843547800906515|0.20049665924326812|0.8571428571428572|0.3954248238858291|tpt|0.4860722865749871|0.19099753811974948|0.8181818181818181|0.44903750342339355|zos|0.4861452321623599|0.19158881225827562|0.8333333333333334|0.4335135508954706
aar|som|0.39400623643246346|0.04510882239573801|0.4117647058823529|0.7251451810192995|udu|0.5051981576248626|0.04478044739159989|0.8333333333333334|0.6374806921496549|poy|0.5133193493154894|0.11960485151093098|0.8823529411764706|0.5380002552590667|sxb|0.5203349364819233|0.08441724635445248|0.9047619047619048|0.5718256583294129|lug|0.5217000607302471|0.083220724084705|0.9|0.5818794581060363
aas|som|0.42610654268772014|0.06694458460529425|0.6|0.611375043457866|poy|0.43127046309220324|0.026190682613231358|0.8666666666666667|0.40095403999671164|nya|0.43687635428615473|0.06370716580043208|0.8823529411764706|0.36456895588156146|seh|0.44494086880272427|0.08790070935014076|0.8823529411764706|0.36456895588156146|sxb|0.4564280761968182|0.022800179396326854|0.8947368421052632|0.4517472070888646
aat|lat|0.33928735644641117|0.05065518130851588|0.5714285714285714|0.39577831660214635|grc|0.3507549494303615|0.010588003775875154|0.5384615384615384|0.503215306053671|bel|0.3666922950772|0.08349628447363591|0.5384615384615384|0.47811906229642587|mkd|0.38500780146910935|0.019582458804867746|0.6|0.5354409456024601|lvs|0.3858511474190027|0.1040568829423244|0.5384615384615384|0.5150350208531453
aau|yva|0.41431333649727975|0.030644394482182577|0.6666666666666667|0.5456289483429899|urt|0.41818855059414695|0.008395657067466707|0.7142857142857143|0.53188428042926|ata|0.42352939746744217|0.054663617046005974|0.6|0.6159245753563205|ipi|0.43460199982259495|0.01266494289935958|0.75|0.5411410565684253|agg|0.4358716099977908|0.0015738129029161235|0.6666666666666667|0.6393743504237894
aaw|mbh|0.06089493085940218|0.010270999474758274|0.1724137931034483|0.0|apr|0.08975356218407254|0.010001427292958347|0.2592592592592593|0.0|met|0.09004895509100064|0.010887606013742588|0.2592592592592593|0.0|mee|0.09999649369462044|0.014275195369575595|0.2857142857142857|0.0|tbc|0.10913752049533561|0.017067733899799986|0.31034482758620685|0.0
aax|urt|0.4267521011913584|0.01667898001953082|0.8461538461538461|0.4174234774006982|mcq|0.4273020343905484|0.04672610977269131|0.8461538461538461|0.38902614724510776|bbb|0.43046082176211736|0.04521346089838729|0.8571428571428572|0.38902614724510776|amk|0.43391928322542483|0.031012189425055892|0.9047619047619048|0.36598375548931394|tbl|0.4376164981117175|0.11095030800773974|0.8666666666666667|0.3352325196607461
aaz|rgu|0.03837781322119053|0.004022328552460415|0.11111111111111116|0.0|llg|0.09526963672342371|0.005808910170271127|0.28|0.0|txq|0.09549172481826189|0.006475174454785611|0.28|0.0|kje|0.17378279964821478|0.02134839894464433|0.5|0.0|lex|0.17486251965240585|0.024587558957217554|0.5|0.0
aba|soy|0.2936853034719679|0.03963832250177845|0.5384615384615384|0.3029560494525869|ncu|0.3030458327398821|0.02673999180760426|0.5|0.38239750641204207|fon|0.31582271930189737|0.034550292073092|0.4666666666666667|0.44625119916593337|nko|0.31699538977612723|0.027498300912032193|0.4444444444444444|0.479043423971905|mkl|0.3229357962203079|0.05085644330890093|0.625|0.2929509453520227
abb|ken|0.30506447957331245|0.006718910552046367|0.4|0.508474528167891|mcp|0.30688619060702726|0.019120197997616526|0.3846153846153846|0.5169229892080807|ndj|0.31029780369934995|0.1625830814491738|0.36363636363636365|0.4046739660125125|bss|0.3235344321913953|0.0030642193948842485|0.3846153846153846|0.5829236925639171|wmw|0.33490101942179384|0.19449631559870775|0.43999999999999995|0.37020674266667397
abc|sgb|0.07769111102603103|0.0023041023088623868|0.23076923076923073|0.0|agn|0.23401218870912713|0.023929694998824108|0.4545454545454546|0.2235614165831027|tbl|0.27165906203296253|0.05299742522997838|0.5|0.2619797608689092|cgc|0.27486724927821|0.02416044850418229|0.5384615384615384|0.2619797608689092|prf|0.28278623444873247|0.016463733016904694|0.5714285714285714|0.2604663989007212
abd|fil|0.2295976739676011|0.011005467819196884|0.33333333333333337|0.3444542207502731|cgc|0.2515889397096024|0.026005132581264776|0.4285714285714286|0.30019025797611376|ceb|0.2712135534153|0.03297912459830984|0.2857142857142857|0.4949472499333045|bkd|0.278401789725176|0.035015111199414084|0.5|0.30019025797611376|obo|0.2800350872158975|0.03991500367157865|0.5|0.30019025797611376
abe|toc|0.45013421281138627|0.18198869104565474|0.8571428571428572|0.3112710902456468|tos|0.45032449090222104|0.18255952531815905|0.8571428571428572|0.3112710902456468|stp|0.4807781471656667|0.18976676046831384|0.8571428571428572|0.3954248238858291|tac|0.4831297732160052|0.18581199609347124|0.8461538461538461|0.4174234774006982|tpt|0.4833083237448006|0.1827056496291902|0.8181818181818181|0.44903750342339355
abf|mqj|0.2769116512123121|0.04818006264310794|0.6|0.18255489099382838|ptu|0.2850840973227185|0.04769740097432712|0.625|0.18255489099382838|agn|0.3062188088374896|0.02851267388147849|0.5384615384615384|0.3516822141694518|tbl|0.31378229289793885|0.034685787604499155|0.5714285714285714|0.3352325196607461|cgc|0.3212419064140511|0.028493199581407124|0.6|0.3352325196607461
abg|kmu|0.05935695351228628|0.0016002723015646695|0.17647058823529416|0.0|kyg|0.05957654662538847|0.002259051640871255|0.17647058823529416|0.0|snp|0.08410461494518251|0.00231384483554753|0.25|0.0|omw|0.20058831235197253|0.0017649370559176287|0.6|0.0|tbg|0.20090808922863015|0.002724267685890469|0.6|0.0
abh|arb|0.3272594758276274|0.12108502707931293|0.2222222222222222|0.638471178181347|mlt|0.3596251218647373|0.2336197548452857|0.26315789473684215|0.582097716012084|heb|0.4197352883108507|0.1519545660409238|0.4736842105263158|0.6335670883653125|amh|0.5016558973935186|0.19793848251555796|0.5789473684210527|0.7280818412439453|azj|0.5155292508559403|0.09232171956466412|0.8888888888888888|0.5653771441142675
abi|nko|0.2948809974975271|0.02844086495793044|0.4444444444444444|0.41175768309020655|fon|0.31940295115778305|0.0355381654704091|0.4666666666666667|0.4560040213362734|soy|0.33122499703089214|0.04032053825512335|0.5384615384615384|0.4148929143760146|ncu|0.33306026371865977|0.02751239623496432|0.5|0.471668394921015|bba|0.35131399996685353|0.04722781720383121|0.6|0.40671418269672954
abj|ata|0.42533520906385025|0.3372245871153062|0.6666666666666667|0.272114373409578|agg|0.4345052310475001|0.28211838220968954|0.7142857142857143|0.3071115966470963|cek|0.4471796603402274|0.04963444079928547|0.8181818181818181|0.47372272203957855|hlt|0.4558513051662447|0.060497860125822187|0.8333333333333334|0.47372272203957855|gai|0.45779154971934677|0.30126027574846226|0.8|0.272114373409578
abk|kat|0.5069017380658005|0.012708900890745336|0.7777777777777778|0.7302185355288785|hun|0.521324347849626|0.08713868781142119|0.7142857142857143|0.7625486414517424|hye|0.5348848392327324|0.023334390047523412|0.8|0.781320127650674|pes|0.546614537510671|0.07742225291788628|0.8666666666666667|0.6957546929474602|bel|0.5515756691591241|0.08058669100327565|0.8181818181818181|0.7559584982922788
abl|agn|0.17147468332469293|0.11442404997407869|0.4|0.0|tbl|0.26871385698078953|0.12154266023429831|0.4545454545454546|0.23005345616261574|bpr|0.2846289026392111|0.12383325175501746|0.5|0.23005345616261574|bps|0.28505314658831465|0.12510598360232833|0.5|0.23005345616261574|sgb|0.28674383156959776|0.13667007812569068|0.5|0.2235614165831027
abm|ken|0.3414327368714647|0.0065123322824275996|0.4285714285714286|0.5892144497605379|nin|0.357481411188175|0.014686177806080893|0.6363636363636364|0.4213944193948076|ikk|0.3631912790285874|0.012836212475868232|0.6|0.4767376246098939|mkl|0.36541406505864255|0.04030918206745724|0.6363636363636364|0.41956937674483386|bss|0.3666579739182872|0.009516583850400627|0.5555555555555556|0.5349017823489055
abn|ikk|0.3097481562974964|0.008644356739699157|0.4666666666666667|0.45393344548612335|ibo|0.3186196024751282|0.003615293569896967|0.4666666666666667|0.485576847188821|atg|0.32999386678770715|0.013031625412758248|0.5555555555555556|0.4213944193948076|nin|0.3361219874407932|0.025020752130373945|0.5294117647058824|0.45393344548612335|ken|0.3503364217724068|0.016839044050881352|0.5|0.5341702212663392
abo|ken|0.311161962152497|0.010327671650682064|0.2941176470588235|0.6290405677479853|nin|0.327876982079904|0.017440907665027667|0.5555555555555556|0.41063448301912875|ikk|0.32929889770452175|0.025419315040021092|0.5|0.4624773780735443|ruf|0.34893995113437476|0.1665363488665023|0.4545454545454546|0.4257380499911674|poy|0.34979439435347576|0.16592710957570292|0.368421052631579|0.5150350208531453
abp|sgb|0.0958512599373434|0.0018394940977445376|0.2857142857142857|0.0|agn|0.25023777927883534|0.027151921253403412|0.5|0.2235614165831027|tbl|0.2855353188898902|0.05616465733922293|0.5384615384615384|0.2619797608689092|cgc|0.2869427706331308|0.027419979601911774|0.5714285714285714|0.2619797608689092|prf|0.2916737333700561|0.014554801209447068|0.6|0.2604663989007212
abq|hun|0.497022364262254|0.0881121406343266|0.7142857142857143|0.6886692378667212|kat|0.5011056133587988|0.01518196624520722|0.7777777777777778|0.7103570960534115|grc|0.514826239509759|0.0864699365462554|0.8181818181818181|0.6398269638012036|tur|0.5212447424480801|0.04491086979183473|0.8181818181818181|0.7006415393705874|heb|0.5216900991768396|0.07908948757546894|0.8461538461538461|0.6398269638012036
abr|ncu|0.2620694934602032|0.012506626142480612|0.3913043478260869|0.38239750641204207|nko|0.29222226655147693|0.015842749699267918|0.33333333333333337|0.5274907166218294|soy|0.3407571985766095|0.024412598375153808|0.625|0.37285899735467454|fon|0.35014523750131216|0.023211762027366117|0.5555555555555556|0.47166839492101476|bba|0.3677947867900167|0.032043727690870966|0.6666666666666667|0.4046739660125125
abs|mkn|0.12580321647087978|0.0440352564787121|0.1578947368421053|0.17547965609182192|zlm|0.29761848650569456|0.1434205686668293|0.368421052631579|0.3810138382186754|iba|0.31046566834233097|0.09068550105900473|0.4|0.4407115039679881|ind|0.31927906992586824|0.10421859996679948|0.368421052631579|0.4851975571792262|zsm|0.33673141561193115|0.15202299102508732|0.368421052631579|0.4897502031791272
abt|urt|0.3841925541621225|0.0017932494293071489|0.7777777777777778|0.3730066352792827|ata|0.399964565318706|0.045423890182353134|0.7142857142857143|0.4401840914880506|rai|0.41740733975941086|0.05218591687262426|0.8823529411764706|0.31768316122913753|lbb|0.4178543150576366|0.053526842767301776|0.8823529411764706|0.31768316122913753|agg|0.42174401079020346|0.010334763999466055|0.75|0.5048972683711442
abu|ncu|0.23761239942847348|0.024690476344618663|0.36363636363636365|0.3245103583044382|nko|0.27670153122727514|0.024519923207195995|0.30000000000000004|0.5055846704746294|fon|0.3216230929088529|0.03125318375786326|0.5294117647058824|0.4042043302628131|soy|0.3589635356033698|0.037893803630176796|0.6|0.4389968031799325|cme|0.374357745694772|0.028083134008715323|0.6666666666666667|0.4283234364089339
abv|arb|0.2832186070727804|0.03471405480170009|0.17647058823529416|0.638471178181347|mlt|0.3278957318568047|0.17936725733610784|0.2222222222222222|0.582097716012084|heb|0.38621249924627793|0.08062596492907675|0.4444444444444444|0.6335670883653125|amh|0.4608828695938351|0.09901121198200435|0.5555555555555556|0.7280818412439453|azj|0.5105671364096036|0.08397132393807279|0.8823529411764706|0.5653771441142675
abw|boj|0.1682334572714549|0.004700371814364623|0.5|0.0|gam|0.3352101040052389|0.005630312015716568|1.0|0.0|kue|0.3355071793559033|0.006521538067709906|1.0|0.0|med|0.3356435725513837|0.006930717654150997|1.0|0.0|kyc|0.3358424288651117|0.007527286595335039|1.0|0.0
abx|yka|0.05917081077751432|0.03465528947540005|0.1428571428571429|0.0|agn|0.34613759048631937|0.026738792132315135|0.5|0.511673979326643|fil|0.34920131525402187|0.0039198189431865205|0.6|0.44368412681887903|mqj|0.3568831111277439|0.08955523255639357|0.5714285714285714|0.40966552939826684|tbl|0.3602703531721861|0.0344667562731705|0.5384615384615384|0.5078827647818493
aby|mcq|0.31699039405829715|0.0037179581532614876|0.75|0.19725322402162992|bbb|0.3262038248402952|0.003580472721477865|0.7777777777777778|0.19725322402162992|ata|0.34608234226947704|0.027105703098720065|0.6666666666666667|0.34447465704304436|agg|0.36130272974256394|0.052279972521852305|0.7142857142857143|0.31734250242012507|byr|0.3739635668269751|0.021583485635129674|0.7777777777777778|0.32252943706801795
abz|agg|0.40377781103652577|0.0953496776202634|0.75|0.36598375548931394|mcq|0.41464140788292964|0.130913926210265|0.7777777777777778|0.3352325196607461|ata|0.416747234914308|0.14692984321210176|0.7142857142857143|0.38902614724510776|bbb|0.42118155101349286|0.12831213337973243|0.8|0.3352325196607461|mkn|0.4390330708199204|0.011957560755780914|0.8571428571428572|0.4479987945611229
aca|ycn|0.29163317343241074|0.029221223694433855|0.3846153846153846|0.4610629119874139|guo|0.41636125904140925|0.008469023954560718|0.8|0.4406147531696669|gum|0.4315029433666689|0.026351790395059017|0.8181818181818181|0.44997522152312963|guh|0.43188020292014784|0.01950520091349544|0.8333333333333334|0.44280207451361464|tuf|0.43249020365918955|0.013833654264144625|0.8571428571428572|0.4264940995705667
acd|nko|0.25396989871258824|0.0067295036437876|0.28|0.47518019249397714|ncu|0.2568235050485724|0.004844633673187843|0.2592592592592593|0.5063666222132701|fon|0.37928644081373825|0.009135856922126108|0.6363636363636364|0.4923598291554524|soy|0.3959815496569834|0.009535538070499432|0.7|0.4784091109004509|bba|0.3970371502004326|0.01498814678049221|0.7272727272727273|0.44885057654807836
ace|zlm|0.29413966748622533|0.03731193657088611|0.375|0.47010706588778994|zsm|0.31298134726383825|0.02866458056545243|0.375|0.5352794612260624|mkn|0.32055410394554545|0.16900576218135932|0.375|0.4176565496552771|ind|0.32511236748752453|0.09573535362077933|0.375|0.5046017488417943|iba|0.34378245706573135|0.09130611147504769|0.4117647058823529|0.5282765538397936
ach|luo|0.2402426815439808|0.027244590023324584|0.2857142857142857|0.4077691688943321|dik|0.38637664441614744|0.0379979999740947|0.5|0.6211319332743477|amf|0.45150086401948214|0.023686111730710682|0.8181818181818181|0.5126346621459176|kyq|0.48776235382967476|0.09098085636406332|0.8571428571428572|0.515163347982104|kik|0.4924868042763669|0.03168253560646648|0.8947368421052632|0.551041035117371
aci|ata|0.45331574503082245|0.33783286168288923|0.75|0.272114373409578|cek|0.45444384603351534|0.04345496990712136|0.8461538461538461|0.47372272203957855|agg|0.45593522699308053|0.2829163065543675|0.7777777777777778|0.3071115966470963|hlt|0.4617376494412319|0.054347369141259816|0.8571428571428572|0.47372272203957855|zyp|0.468391627689138|0.05000911867540156|0.8571428571428572|0.4980229072491551
ack|ata|0.45305235032648145|0.33704267756986633|0.75|0.272114373409578|agg|0.45559418191424106|0.2818931713178491|0.7777777777777778|0.3071115966470963|cek|0.4570289754136641|0.05121035804756765|0.8461538461538461|0.47372272203957855|hlt|0.46431131372499473|0.06206836199254839|0.8571428571428572|0.47372272203957855|gai|0.46883645836572113|0.3010616683542521|0.8333333333333334|0.272114373409578
acl|ata|0.42538033837120476|0.3373599750373697|0.6666666666666667|0.272114373409578|agg|0.43456580932349514|0.2823001170376748|0.7142857142857143|0.3071115966470963|cek|0.44664582680208725|0.048032940184865085|0.8181818181818181|0.47372272203957855|hlt|0.4553200322365491|0.05890404133673523|0.8333333333333334|0.47372272203957855|gai|0.45784279909464676|0.30141402387436217|0.8|0.272114373409578
acm|arb|0.2825291670116306|0.03264573461825077|0.17647058823529416|0.638471178181347|mlt|0.31179084121588047|0.13105258541333523|0.2222222222222222|0.582097716012084|heb|0.37296346655249546|0.04087886684772948|0.4444444444444444|0.6335670883653125|amh|0.46912771142192183|0.12374573746626463|0.5555555555555556|0.7280818412439453|azj|0.4967149203800239|0.04241467584933378|0.8823529411764706|0.5653771441142675
acn|atb|0.2869821687308755|0.003296050514677454|0.17647058823529416|0.6811798674426549|lao|0.5340167908190899|0.03835394106818493|0.9047619047619048|0.6589345266271801|asm|0.5462164959001002|0.03388892872123776|0.9|0.7047605589790628|vie|0.5525578331850873|0.046006728743359114|0.8571428571428572|0.7545239136690456|khm|0.5589201080296129|0.07810413699657258|0.8461538461538461|0.7525023409384198
acp|kdl|0.1544060744376278|0.008672768767428785|0.4545454545454546|0.0|mkl|0.3535784321276549|0.01623139642813085|0.6190476190476191|0.42545628090721466|nin|0.35368846479068666|0.01662143027694237|0.6190476190476191|0.4253963450474987|atg|0.35896555319484413|0.019699871542026865|0.6363636363636364|0.42083315167886903|ikk|0.36044330881178266|0.024086418720000714|0.5789473684210527|0.4782961392942946
acq|arb|0.2982237177537651|0.07972938684465414|0.17647058823529416|0.638471178181347|mlt|0.33427077509835773|0.19849238706076697|0.2222222222222222|0.582097716012084|heb|0.3962867060513952|0.11084858534442851|0.4444444444444444|0.6335670883653125|amh|0.4394843197333685|0.03481556240060469|0.5555555555555556|0.7280818412439453|mdy|0.5266861359410143|0.06385449603060621|0.8571428571428572|0.6590610546495798
acs|txu|0.32218773071878876|0.06817523867428878|0.4545454545454546|0.443842498936623|urb|0.4452648380219131|0.06504943789257975|0.8461538461538461|0.4245912300193133|yad|0.44985032184535917|0.18327353300768226|0.75|0.41627743252839533|kyz|0.4515159937653534|0.08380290512290052|0.8461538461538461|0.4245912300193133|cax|0.4540070037708876|0.11851758245496304|0.75|0.4935034288576998
act|eng|0.34358500583824886|0.02593645863421745|0.46153846153846156|0.5432800973420675|ltz|0.3595571644182078|0.01304770310161761|0.5|0.5656237901530056|srm|0.3680456565665713|0.38125270915301845|0.5|0.2228842605466954|deu|0.3731414961814588|0.02838174169690286|0.5384615384615384|0.552581208385935|srn|0.3732715392177832|0.37968897779630945|0.5172413793103448|0.2228842605466954
acv|tac|0.4649458241180359|0.09715235180704129|0.7777777777777778|0.5199073427692887|pao|0.47344803508188793|0.008999239102573657|0.7777777777777778|0.6335670883653124|stp|0.477348043149139|0.12785572060871295|0.8|0.5041884088387039|tpt|0.47804998782075153|0.1566721994202811|0.7142857142857143|0.5631920497562592|crn|0.4832681350085246|0.1298970622562852|0.8|0.5199073427692887
acw|arb|0.28420986936009524|0.03768784166364444|0.17647058823529416|0.638471178181347|mlt|0.3142606550245289|0.1384620268392805|0.2222222222222222|0.582097716012084|heb|0.37591553151801155|0.049735061744277616|0.4444444444444444|0.6335670883653125|amh|0.4484282432375026|0.06164733291300698|0.5555555555555556|0.7280818412439453|azj|0.518114241646798|0.10661263964965569|0.8823529411764706|0.5653771441142675
acx|arb|0.29763971940222117|0.07797739179002232|0.17647058823529416|0.638471178181347|mlt|0.342268334836102|0.22248506627399964|0.2222222222222222|0.582097716012084|heb|0.4006331806645334|0.12388800918384336|0.4444444444444444|0.6335670883653125|amh|0.4675386732073085|0.11897862282242458|0.5555555555555556|0.7280818412439453|azj|0.5203151481966887|0.11321535929932795|0.8823529411764706|0.5653771441142675
acy|arb|0.29323019974277836|0.06474883281169391|0.17647058823529416|0.638471178181347|mlt|0.2962724611460209|0.08449744520375647|0.2222222222222222|0.582097716012084|heb|0.36741721173220815|0.024240102386867617|0.4444444444444444|0.6335670883653125|amh|0.4725183128239581|0.1339175416723737|0.5555555555555556|0.7280818412439453|azj|0.504861313870249|0.06685385632000897|0.8823529411764706|0.5653771441142675
acz|spy|0.44216027865562046|0.059623091125170315|0.8181818181818181|0.448675926659873|dik|0.4725363043551121|0.016864420062610755|0.8181818181818181|0.5825626748209075|luo|0.4750566348543912|0.0692789981883155|0.8461538461538461|0.5097370602210118|dop|0.48965572805795504|0.1570519067290008|0.8823529411764706|0.4295623362683938|kam|0.4912493290593328|0.08095978786816929|0.8823529411764706|0.5104352581333585
ada|fon|0.23064477181155985|0.010799227052575895|0.4285714285714286|0.2525636598106751|soy|0.2875405043172663|0.023083381996967127|0.5|0.33953813095483176|bba|0.3099484446630642|0.025788003759313217|0.5714285714285714|0.33262875880130804|ncu|0.3130624297390043|0.012415413663250125|0.5789473684210527|0.34782450713270996|mkl|0.320398130421184|0.03247493255126244|0.6|0.32871945871228947
add|ken|0.31185102153001454|0.009828312037206523|0.368421052631579|0.5573036999212581|ndj|0.325148199531813|0.16368957540129264|0.4285714285714286|0.3831835946227178|ikk|0.32791363517587463|0.024785606397027093|0.5555555555555556|0.40339974357504116|nin|0.3298395182658124|0.01703020476290798|0.6|0.3724883500345293|bss|0.34163926618583046|0.012478695202403673|0.52|0.49243910335508767
ade|soy|0.27131443410699946|0.010563585817322465|0.5384615384615384|0.2649181780421376|fon|0.28994805855490396|0.008046973612262897|0.4666666666666667|0.39513053538578224|bba|0.30479687807106687|0.01536687196438879|0.6|0.2990237622488119|mkl|0.31345451412613407|0.02078183978382246|0.625|0.2945817025945797|nko|0.32118010396035546|0.005591468591283091|0.5555555555555556|0.40239328773422767
adf|arb|0.29874308115657416|0.08128747705308129|0.17647058823529416|0.638471178181347|mlt|0.3424279557997933|0.22296392916507354|0.2222222222222222|0.582097716012084|heb|0.4011477748020155|0.12543179159628962|0.4444444444444444|0.6335670883653125|amh|0.4564910119890839|0.08583563916775086|0.5555555555555556|0.7280818412439453|azj|0.5285434659147431|0.13790031245349132|0.8823529411764706|0.5653771441142675
adg|ata|0.4989429299105394|0.11913916414690824|0.75|0.6276896255847099|agg|0.5093083430394466|0.10601125260517306|0.7777777777777778|0.644135998735389|byr|0.5127163937965654|0.09761006966875516|0.8181818181818181|0.6223572935391232|pjt|0.5164230755583453|0.03908157111922119|1.0|0.5101876555558148|geb|0.5231639586270256|0.10846891696303365|0.8333333333333334|0.6276896255847099
