target_lang|closest_lang_0|tree_dist_0|closest_lang_1|tree_dist_1|closest_lang_2|tree_dist_2|closest_lang_3|tree_dist_3|closest_lang_4|tree_dist_4
cbc|tue|0.25|gvc|0.33333333333333337|pir|0.33333333333333337|tuo|0.4285714285714286|bao|0.4666666666666667
cbi|cof|0.25|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667
cbr|cbs|0.33333333333333337|yaa|0.3846153846153846|mcd|0.3846153846153846|shp|0.3846153846153846|kaq|0.3846153846153846
cbs|yaa|0.19999999999999996|mcd|0.19999999999999996|cbr|0.33333333333333337|shp|0.33333333333333337|kaq|0.33333333333333337
cbt|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
cbu|con|0.5|ata|0.5|ura|0.5|guo|0.6|yad|0.6
cbv|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
cco|cnl|0.375|cle|0.375|cpa|0.375|cso|0.375|cnt|0.375
ceb|fil|0.33333333333333337|cgc|0.4285714285714286|bkd|0.5|obo|0.5|agn|0.5
cek|hlt|0.33333333333333337|zyp|0.4666666666666667|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778
ces|slk|0.17647058823529416|pol|0.2941176470588235|rus|0.375|bel|0.375|slv|0.4117647058823529
cgc|bkd|0.25|obo|0.375|mbt|0.4117647058823529|mbb|0.4117647058823529|ceb|0.4285714285714286
chf|ctu|0.125|caa|0.25|jac|0.5|knj|0.5|mop|0.5714285714285714
chv|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667|guo|0.7142857142857143
chz|cnl|0.2222222222222222|cle|0.2222222222222222|cpa|0.33333333333333337|cso|0.33333333333333337|cnt|0.33333333333333337
cjo|cni|0.1578947368421053|cpb|0.19999999999999996|cpu|0.19999999999999996|cot|0.2222222222222222|mcb|0.33333333333333337
cle|cnl|0.11111111111111116|chz|0.2222222222222222|cpa|0.33333333333333337|cso|0.33333333333333337|cnt|0.33333333333333337
cme|bba|0.17647058823529416|dop|0.33333333333333337|box|0.4|soy|0.4666666666666667|myk|0.5
cmn|cbu|0.8|con|0.8|ata|0.8|ura|0.8|guo|0.8181818181818181
cni|cjo|0.1578947368421053|cpb|0.1578947368421053|cpu|0.1578947368421053|cot|0.17647058823529416|mcb|0.2941176470588235
cnl|cle|0.11111111111111116|chz|0.2222222222222222|cpa|0.33333333333333337|cso|0.33333333333333337|cnt|0.33333333333333337
cnt|cpa|0.11111111111111116|cso|0.2222222222222222|cuc|0.2222222222222222|cnl|0.33333333333333337|cle|0.33333333333333337
cof|cbi|0.25|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667
con|cbu|0.5|ata|0.5|ura|0.5|guo|0.6|yad|0.6
cot|cni|0.17647058823529416|cjo|0.2222222222222222|cpb|0.2222222222222222|cpu|0.2222222222222222|mcb|0.25
cpa|cnt|0.11111111111111116|cso|0.2222222222222222|cuc|0.2222222222222222|cnl|0.33333333333333337|cle|0.33333333333333337
cpb|cpu|0.09999999999999998|cni|0.1578947368421053|cjo|0.19999999999999996|cot|0.2222222222222222|mcb|0.33333333333333337
cpu|cpb|0.09999999999999998|cni|0.1578947368421053|cjo|0.19999999999999996|cot|0.2222222222222222|mcb|0.33333333333333337
crn|ngu|0.4285714285714286|nhy|0.4285714285714286|azz|0.4285714285714286|nhe|0.4666666666666667|nhw|0.4666666666666667
cso|cuc|0.11111111111111116|cpa|0.2222222222222222|cnt|0.2222222222222222|cnl|0.33333333333333337|cle|0.33333333333333337
ctu|chf|0.125|caa|0.25|jac|0.5|knj|0.5|mop|0.5714285714285714
cuc|cso|0.11111111111111116|cpa|0.2222222222222222|cnt|0.2222222222222222|cnl|0.33333333333333337|cle|0.33333333333333337
cui|guh|0.33333333333333337|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667
cuk|kvn|0.1428571428571429|gym|0.2857142857142857|sab|0.2857142857142857|tfr|0.3846153846153846|tuf|0.5714285714285714
cwe|kdc|0.10344827586206895|ruf|0.11111111111111116|vid|0.2142857142857143|ziw|0.24137931034482762|ngp|0.24137931034482762
cya|zpz|0.4736842105263158|zca|0.4736842105263158|zpl|0.4736842105263158|zpo|0.5|zpc|0.5
cym|gle|0.30000000000000004|lit|0.625|hye|0.625|grc|0.6470588235294117|rus|0.6470588235294117
daa|mqb|0.6|xed|0.625|hau|0.625|meq|0.6666666666666667|muy|0.6666666666666667
dah|iou|0.33333333333333337|nca|0.3846153846153846|ded|0.5714285714285714|bmu|0.6|ksr|0.6
dan|isl|0.2941176470588235|swe|0.33333333333333337|nld|0.4736842105263158|ltz|0.4736842105263158|afr|0.5
ded|bmu|0.17647058823529416|ksr|0.17647058823529416|mpp|0.5294117647058824|dah|0.5714285714285714|iou|0.5714285714285714
deu|ltz|0.41666666666666663|nld|0.5|afr|0.52|dan|0.5238095238095238|eng|0.5384615384615384
dgo|xnr|0.09999999999999998|gbk|0.19999999999999996|kfs|0.19999999999999996|mjl|0.2222222222222222|bhd|0.23809523809523814
dgr|gwi|0.4285714285714286|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778
dik|luo|0.5714285714285714|cbu|0.75|con|0.75|ata|0.75|ura|0.75
djk|srn|0.09090909090909094|srm|0.125|eng|0.19999999999999996|rop|0.22580645161290325|tcs|0.25
dop|bba|0.30000000000000004|cme|0.33333333333333337|box|0.4782608695652174|tbz|0.5555555555555556|soy|0.5555555555555556
ekk|fin|0.33333333333333337|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778
ell|grc|0.2941176470588235|lit|0.625|hye|0.625|rus|0.6470588235294117|bel|0.6470588235294117
emp|sja|0.4545454545454546|cbu|0.75|con|0.75|ata|0.75|ura|0.75
eng|rop|0.11111111111111116|tcs|0.1428571428571429|srm|0.1428571428571429|tpi|0.1428571428571429|srn|0.1724137931034483
ese|tna|0.2727272727272727|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143
far|kwf|0.12|lgl|0.12|kwd|0.12|apb|0.21739130434782605|aia|0.25
fil|ceb|0.33333333333333337|cgc|0.4666666666666667|bkd|0.5294117647058824|obo|0.5294117647058824|agn|0.5384615384615384
fin|ekk|0.33333333333333337|cbu|0.8|con|0.8|ata|0.8|ura|0.8
fon|soy|0.5714285714285714|nko|0.5789473684210527|myk|0.6|ikk|0.6|ibo|0.6
fra|hat|0.11111111111111116|acf|0.1351351351351351|cat|0.29032258064516125|oci|0.3125|ast|0.33333333333333337
gai|geb|0.33333333333333337|msy|0.3846153846153846|cbu|0.75|con|0.75|ata|0.75
gam|imo|0.5|med|0.5|kue|0.5384615384615384|cbu|0.75|con|0.75
gbk|kfs|0.09999999999999998|bhd|0.1428571428571429|xnr|0.19999999999999996|dgo|0.19999999999999996|mjl|0.2222222222222222
geb|msy|0.23076923076923073|gai|0.33333333333333337|cbu|0.75|con|0.75|ata|0.75
gle|cym|0.30000000000000004|lit|0.625|hye|0.625|grc|0.6470588235294117|rus|0.6470588235294117
glg|kea|0.125|por|0.125|ast|0.1333333333333333|spa|0.1333333333333333|cat|0.1428571428571429
glk|sdh|0.2727272727272727|pst|0.4736842105263158|pes|0.5454545454545454|mjl|0.5789473684210527|tgk|0.5833333333333333
gng|xon|0.0625|gux|0.125|tbz|0.3548387096774194|box|0.40740740740740744|bba|0.5
grc|ell|0.2941176470588235|lit|0.5384615384615384|hye|0.5384615384615384|rus|0.5714285714285714|bel|0.5714285714285714
gub|urb|0.4117647058823529|gyr|0.4117647058823529|kyz|0.4117647058823529|cbu|0.8181818181818181|con|0.8181818181818181
guh|cui|0.33333333333333337|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143
guj|bgc|0.26315789473684215|hin|0.30000000000000004|urd|0.30000000000000004|mjl|0.4444444444444444|pan|0.4736842105263158
gum|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667|guo|0.7142857142857143
guo|cbu|0.6|con|0.6|ata|0.6|ura|0.6|yad|0.6666666666666667
gux|gng|0.125|xon|0.125|tbz|0.3548387096774194|box|0.40740740740740744|bba|0.5
gvc|pir|0.1428571428571429|tue|0.33333333333333337|cbc|0.33333333333333337|tuo|0.3846153846153846|bao|0.4285714285714286
gwi|dgr|0.4285714285714286|cbu|0.7777777777777778|con|0.7777777777777778|ata|0.7777777777777778|ura|0.7777777777777778
gym|sab|0.1428571428571429|kvn|0.2857142857142857|cuk|0.2857142857142857|tfr|0.3846153846153846|tuf|0.5714285714285714
gyr|urb|0.375|kyz|0.375|gub|0.4117647058823529|cbu|0.8|con|0.8
hat|acf|0.08108108108108103|fra|0.11111111111111116|cat|0.29032258064516125|oci|0.3125|ast|0.33333333333333337
hau|mqb|0.5384615384615384|xed|0.5714285714285714|daa|0.625|meq|0.625|muy|0.625
heb|arb|0.4117647058823529|mlt|0.4444444444444444|amh|0.5555555555555556|cbu|0.8181818181818181|con|0.8181818181818181
hin|urd|0.09999999999999998|bgc|0.1578947368421053|guj|0.30000000000000004|mjl|0.4444444444444444|pan|0.4736842105263158
hlt|cek|0.33333333333333337|zyp|0.5|cbu|0.8|con|0.8|ata|0.8
hns|mjl|0.4117647058823529|pan|0.4444444444444444|kfx|0.4444444444444444|bgc|0.4444444444444444|ory|0.4444444444444444
hrv|bos|0.08333333333333337|srp|0.08333333333333337|slv|0.30000000000000004|bul|0.4285714285714286|mkd|0.4285714285714286
hto|huu|0.19999999999999996|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143
hub|jiv|0.25|acu|0.25|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667
hun|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
huu|hto|0.19999999999999996|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143
huv|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667|ura|0.6666666666666667|guo|0.7142857142857143
hvn|nfa|0.09999999999999998|lex|0.5|kje|0.5|txq|0.5238095238095238|llg|0.5238095238095238
hye|lit|0.5|grc|0.5384615384615384|rus|0.5384615384615384|bel|0.5384615384615384|lvs|0.5384615384615384
iba|mkn|0.368421052631579|ind|0.368421052631579|zsm|0.368421052631579|zlm|0.368421052631579|agn|0.6
ibo|ikk|0.1428571428571429|ken|0.4666666666666667|mkl|0.5|nin|0.5|poy|0.5294117647058824
ign|ame|0.5|not|0.5384615384615384|cot|0.6|mcb|0.6|pib|0.6
ikk|ibo|0.1428571428571429|ken|0.4666666666666667|mkl|0.5|nin|0.5|poy|0.5294117647058824
imo|med|0.33333333333333337|gam|0.5|kue|0.5384615384615384|cbu|0.75|con|0.75
inb|qvz|0.19999999999999996|qve|0.4666666666666667|quh|0.4666666666666667|qul|0.4666666666666667|quf|0.5714285714285714
ind|zsm|0.11111111111111116|zlm|0.2222222222222222|mkn|0.33333333333333337|iba|0.368421052631579|agn|0.5714285714285714
iou|dah|0.33333333333333337|nca|0.3846153846153846|ded|0.5714285714285714|bmu|0.6|ksr|0.6
ipi|kyc|0.19999999999999996|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143
isl|dan|0.2941176470588235|swe|0.368421052631579|nld|0.5|ltz|0.5|afr|0.5238095238095238
ita|cat|0.28|lat|0.30000000000000004|oci|0.3076923076923077|ast|0.33333333333333337|spa|0.33333333333333337
jac|knj|0.125|chf|0.5|ctu|0.5|caa|0.5|mop|0.5714285714285714
jav|jvn|0.16666666666666663|agn|0.4545454545454546|tbl|0.5|yka|0.5384615384615384|ceb|0.5384615384615384
jic|cbu|0.6|con|0.6|ata|0.6|ura|0.6|guo|0.6666666666666667
jiv|acu|0.25|hub|0.25|cbu|0.6666666666666667|con|0.6666666666666667|ata|0.6666666666666667
jvn|jav|0.16666666666666663|agn|0.4545454545454546|tbl|0.5|yka|0.5384615384615384|ceb|0.5384615384615384
kam|kik|0.19999999999999996|zga|0.25|poy|0.2727272727272727|ndj|0.2727272727272727|lug|0.28
kan|mal|0.5238095238095238|tam|0.5454545454545454|tel|0.6|cbu|0.8181818181818181|con|0.8181818181818181
kaq|shp|0.125|cbs|0.33333333333333337|yaa|0.375|mcd|0.375|cbr|0.3846153846153846
kat|cbu|0.7142857142857143|con|0.7142857142857143|ata|0.7142857142857143|ura|0.7142857142857143|guo|0.75
kaz|tur|0.5384615384615384|azj|0.5714285714285714|uzn|0.5714285714285714|cbu|0.75|con|0.75
kdc|cwe|0.10344827586206895|ruf|0.1428571428571429|vid|0.24137931034482762|ziw|0.2666666666666667|ngp|0.2666666666666667
kde|poy|0.2727272727272727|ndj|0.2727272727272727|nnq|0.28|seh|0.33333333333333337|kam|0.33333333333333337
kdl|ikk|0.5294117647058824|ibo|0.5294117647058824|ken|0.5555555555555556|mkl|0.5789473684210527|nin|0.5789473684210527
kea|por|0.11764705882352944|glg|0.125|ast|0.1875|spa|0.1875|cat|0.19999999999999996
kek|usp|0.16666666666666663|acr|0.2857142857142857|ttc|0.3846153846153846|agu|0.3846153846153846|mop|0.5
ken|poy|0.33333333333333337|ndj|0.33333333333333337|nhu|0.368421052631579|seh|0.4|kde|0.4
